Year Plot,Plot,community,year,slope,Pos,Maint,RowCol,Herb,Mix,native_species_richness,total_native_cover,NN.Cov,ACMGLA,ACMSTR,ARTCAL,CASEXS,CIROCC,DEIFAS,ENCCAL,ERIFAS,ESCCAL,EUCCHR,GRICAM,ISOMEN,LEYCON,LUPMIC,LUPSUC,MALSAX,MIRCAL,PHACIC,PLAERE,SALAPI,SALCOL,STIPUL,photo_cwm,wue_cwm,sla_cwm,N_cwm,seed_cwm,rdiam_cwm,rmf_cwm,srl_cwm,rtd_cwm,multivariate_FDis,photo_fd,wue_fd,sla_fd,N_fd,seed_fd,rdiam_fd,rmf_fd,srl_fd,rtd_fd
2014 CSSForbHNorthUpper33_W,CSSForbHNorthUpper33_W,CSS,2014,North,Upper,H,33,W,Forb,2,33.33333333,8.333333333,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,20.83333333,0,0,0,0,19.71592699,46.63236438,97.39237045,3.460833333,0.000671375,0.331059423,0.487053081,308.5398858,0.041142512,1.653862464,0.408637207,0.585439852,0.68009617,0.464056569,0.03221792,0.022946784,0.758495412,0.737748042,0.653073925
2014 CSSForbHNorthUpper41_S,CSSForbHNorthUpper41_S,CSS,2014,North,Upper,H,41,S,Forb,3,20.83333333,0,0,0,4.166666667,0,0,0,0,8.333333333,0,0,0,0,0,0,0,0,0,8.333333333,0,0,0,0,16.49470994,60.61243695,89.82720536,3.178,0.0005071,0.343730564,0.52636024,259.8520945,0.046394224,1.983949767,0.591586356,0.810707217,0.591710557,0.495813781,0.039320715,0.087222332,0.918945064,0.81671636,0.669338473
2014 CSSForbHNorthUpper41_W,CSSForbHNorthUpper41_W,CSS,2014,North,Upper,H,41,W,Forb,1,12.5,4.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,22.26831616,34.61914018,122.016163,3.883333333,0.0008525,0.327223077,0.443037396,375.2583842,0.03241023,0,0,0,0,0,0,0,0,0,0
2014 CSSForbHNorthUpper43_S,CSSForbHNorthUpper43_S,CSS,2014,North,Upper,H,43,S,Forb,1,4.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.166666667,0,0,0,0,22.26831616,34.61914018,122.016163,3.883333333,0.0008525,0.327223077,0.443037396,375.2583842,0.03241023,0,0,0,0,0,0,0,0,0,0
2014 CSSForbHSouthEast11_S,CSSForbHSouthEast11_S,CSS,2014,South,East,H,11,S,Forb,3,16.66666667,0,0,0,0,0,0,0,8.333333333,0,0,0,0,0,0,0,0,0,0,4.166666667,0,0,4.166666667,0,21.96946446,83.52522544,125.2223148,4.685833333,0.001179875,0.403385293,0.531859558,211.6546366,0.043885574,2.055905113,0.626980463,1.42562436,0.103691304,0.352573157,0.043419706,0.229209905,0.612247219,0.733244058,0.422168521
2014 CSSForbHSouthEast11_W,CSSForbHSouthEast11_W,CSS,2014,South,East,H,11,W,Forb,1,29.16666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.16666667,0,0,0,0,22.26831616,34.61914018,122.016163,3.883333333,0.0008525,0.327223077,0.443037396,375.2583842,0.03241023,0,0,0,0,0,0,0,0,0,0
2014 CSSForbHSouthEast21_S,CSSForbHSouthEast21_S,CSS,2014,South,East,H,21,S,Forb,2,8.333333333,0,0,0,0,0,0,0,0,4.166666667,0,0,0,0,0,0,0,0,0,4.166666667,0,0,0,0,18.8651306,50.63677244,89.18443961,3.32,0.000611,0.332338205,0.501724977,286.3003864,0.044053273,1.764119962,0.435879688,0.624469175,0.725435915,0.494993673,0.034365781,0.02447657,0.809061773,0.786931245,0.696612187
2014 CSSForbHSouthEast21_W,CSSForbHSouthEast21_W,CSS,2014,South,East,H,21,W,Forb,3,41.66666667,0,0,0,0,0,0,0,0,0,4.166666667,0,0,0,0,0,0,0,0,33.33333333,0,0,4.166666667,0,24.2648726,38.34855877,125.6889055,4.201333333,0.0008862,0.324108861,0.455871188,374.3052537,0.034319645,0.8794217,0.409150019,0.232634329,0.129842191,0.447075943,0.00767289,0.080918074,0.295923009,0.283918051,0.182786859
2014 CSSForbHSouthEast32_S,CSSForbHSouthEast32_S,CSS,2014,South,East,H,32,S,Forb,2,8.333333333,0,0,0,0,0,0,4.166666667,0,0,0,0,0,0,0,0,0,0,0,4.166666667,0,0,0,0,26.23687101,42.4465783,145.4711712,4.031666667,0.00076925,0.366358205,0.558164574,268.4411249,0.040866588,2.083293407,0.508292133,0.305163319,0.51825197,0.130338571,0.011846589,0.187266808,1.587133052,0.944916038,0.505950381
2014 CSSForbHSouthEast32_W,CSSForbHSouthEast32_W,CSS,2014,South,East,H,32,W,Forb,3,16.66666667,0,0,0,0,0,0,8.333333333,0,0,0,0,0,0,0,0,0,0,0,4.166666667,0,0,4.166666667,0,28.53505962,48.61599089,148.6191357,4.280833333,0.000780375,0.380489102,0.588205036,228.083738,0.043076238,1.647261105,0.401321958,0.272843129,0.448695874,0.263239979,0.013429692,0.127442519,1.17299791,0.650960737,0.373745328
2014 CSSForbHSouthEast42_S,CSSForbHSouthEast42_S,CSS,2014,South,East,H,42,S,Forb,3,37.5,4.166666667,0,0,0,0,0,0,0,12.5,0,0,0,20.83333333,0,0,0,0,0,0,0,0,0,0,21.71072939,81.42040176,149.5260186,3.28375,0.000361063,0.422242917,0.600981774,133.9113197,0.058007423,1.872922461,0.600257786,0.431754356,1.544038498,0.347355952,0.000900501,0.304297102,0.419462716,0.420838131,0.103706472
2014 CSSForbHSouthEast51_S,CSSForbHSouthEast51_S,CSS,2014,South,East,H,51,S,Forb,1,4.166666667,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.166666667,0,0,0,0,22.26831616,34.61914018,122.016163,3.883333333,0.0008525,0.327223077,0.443037396,375.2583842,0.03241023,0,0,0,0,0,0,0,0,0,0
2014 CSSForbHSouthWest11_S,CSSForbHSouthWest11_S,CSS,2014,South,West,H,11,S,Forb,1,4.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.166666667,0,0,0,0,22.26831616,34.61914018,122.016163,3.883333333,0.0008525,0.327223077,0.443037396,375.2583842,0.03241023,0,0,0,0,0,0,0,0,0,0
2014 CSSForbHSouthWest11_W,CSSForbHSouthWest11_W,CSS,2014,South,West,H,11,W,Forb,1,66.66666667,4.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.66666667,0,0,0,0,22.26831616,34.61914018,122.016163,3.883333333,0.0008525,0.327223077,0.443037396,375.2583842,0.03241023,0,0,0,0,0,0,0,0,0,0
2014 CSSForbHSouthWest21_S,CSSForbHSouthWest21_S,CSS,2014,South,West,H,21,S,Forb,2,62.5,4.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.16666667,0,8.333333333,0,0,0,0,21.46528036,60.04873408,186.3362257,5.137111111,0.000294367,0.449322188,0.52517242,167.136008,0.044243735,0.832561498,0.0274274,0.26437528,0.378983728,0.293780861,0.021179504,0.15580281,0.301948304,0.490952298,0.188802043
2014 CSSForbHSouthWest21_W,CSSForbHSouthWest21_W,CSS,2014,South,West,H,21,W,Forb,4,41.66666667,4.166666667,0,0,0,0,0,4.166666667,0,0,4.166666667,0,0,0,0,0,0,8.333333333,0,25,0,0,0,0,23.95399217,43.31464918,143.9638127,4.420666667,0.0007363,0.354460246,0.485834675,321.0565159,0.037857866,1.791874584,0.39291246,0.406807492,0.581935216,0.608871508,0.031474217,0.266365341,0.803456359,0.940006495,0.391123471
2014 CSSForbHSouthWest32_S,CSSForbHSouthWest32_S,CSS,2014,South,West,H,32,S,Forb,3,33.33333333,0,0,0,0,0,0,4.166666667,0,25,0,0,0,0,0,0,0,0,0,4.166666667,0,0,0,0,18.15567653,60.6024481,78.63232996,3.075416667,0.000469438,0.344679551,0.559850561,215.1170727,0.051988884,1.335694848,0.517519316,0.353915637,0.738421425,0.420122219,0.021331865,0.072750515,0.402593981,0.354156469,0.332727747
2014 CSSForbHSouthWest32_W,CSSForbHSouthWest32_W,CSS,2014,South,West,H,32,W,Forb,2,20.83333333,0,0,0,0,0,0,4.166666667,16.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.70047359,106.1287917,131.4912659,4.828,0.0013252,0.442127238,0.583138987,135.3373033,0.050617884,1.21353876,0.538189321,0.871029747,0.330858425,0.227755669,0.036383614,0.070119249,0.497135204,0.093013411,0.030990844
2014 CSSForbHSouthWest42_S,CSSForbHSouthWest42_S,CSS,2014,South,West,H,42,S,Forb,3,25,0,0,0,0,0,0,4.166666667,0,0,4.166666667,0,0,0,0,0,0,0,0,16.66666667,0,0,0,0,25.38663609,39.33104214,133.8570936,4.296666666,0.0008735,0.325657161,0.482775801,364.9690048,0.036938275,1.575648876,0.5325255,0.244933207,0.348842944,0.518425327,0.012878274,0.137333064,0.875478659,0.599603736,0.361221871
2014 CSSForbHSouthWest42_W,CSSForbHSouthWest42_W,CSS,2014,South,West,H,42,W,Forb,1,8.333333333,0,0,0,0,0,0,8.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.20542585,50.27401641,168.9261794,4.18,0.000686,0.405493333,0.673291752,161.6238655,0.049322946,0,0,0,0,0,0,0,0,0,0
2014 CSSForbHSouthWest51_S,CSSForbHSouthWest51_S,CSS,2014,South,West,H,51,S,Forb,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.166666667,0,16.66666667,0,0,4.166666667,0,23.64601194,43.62238843,136.4840488,4.290555555,0.000752583,0.360124274,0.478859567,308.3299257,0.036159004,1.448094848,0.333650662,0.468005168,0.440052379,0.477094494,0.025807935,0.209915487,0.658455033,0.789407682,0.299056029
2014 CSSForbHSouthWest61_S,CSSForbHSouthWest61_S,CSS,2014,South,West,H,61,S,Forb,2,12.5,0,0,0,0,0,0,0,0,8.333333333,0,0,0,0,0,0,0,0,0,4.166666667,0,0,0,0,17.73073541,55.97598319,78.24053181,3.132222222,0.0005305,0.334043248,0.521287503,256.6477205,0.047934287,1.568106633,0.387448611,0.555083711,0.644831924,0.439994376,0.030547361,0.021756951,0.71916602,0.69949444,0.619210833
2014 CSSForbHSouthWest72_S,CSSForbHSouthWest72_S,CSS,2014,South,West,H,72,S,Forb,2,12.5,0,0,0,0,0,0,8.333333333,0,0,0,0,0,0,0,0,0,0,0,4.166666667,0,0,0,0,27.55972262,45.05572433,153.2895073,4.081111111,0.0007415,0.379403248,0.5965403,232.8353717,0.043685374,1.851816362,0.451815229,0.271256284,0.460668418,0.115856508,0.010530301,0.166459385,1.410784935,0.839925367,0.449733672
2014 CSSForbHSouthWest72_W,CSSForbHSouthWest72_W,CSS,2014,South,West,H,72,W,Forb,1,8.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.333333333,0,0,0,0,22.26831616,34.61914018,122.016163,3.883333333,0.0008525,0.327223077,0.443037396,375.2583842,0.03241023,0,0,0,0,0,0,0,0,0,0
2014 CSSForbHSouthWest82_S,CSSForbHSouthWest82_S,CSS,2014,South,West,H,82,S,Forb,3,58.33333333,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,29.16666667,0,0,4.166666667,0,20.00792529,50.11122857,94.77410423,3.471666667,0.000648679,0.335644872,0.501924026,287.4779898,0.04302131,1.807584844,0.499070335,0.603980133,0.727665246,0.538509601,0.034052137,0.040299411,0.811805846,0.776514048,0.650018864
2014 CSSForbHSouthWest82_W,CSSForbHSouthWest82_W,CSS,2014,South,West,H,82,W,Forb,4,45.83333333,0,0,0,0,0,0,4.166666667,0,0,0,0,0,0,0,0,0,0,0,33.33333333,0,0,4.166666667,0,23.98130258,38.65239284,127.9663504,4.012666666,0.0008403,0.340702462,0.478079016,337.7519776,0.034985362,1.122101846,0.351038624,0.251586944,0.210356532,0.181829629,0.00439142,0.103201046,0.772929067,0.530856611,0.246515356
2014 CSSForbLNorthLower23_W,CSSForbLNorthLower23_W,CSS,2014,North,Lower,L,23,W,Forb,1,16.66666667,12.5,0,0,0,0,0,0,0,16.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.46194504,66.6544047,56.35271621,2.756666667,0.0003695,0.337453333,0.560412557,197.3423886,0.055696316,0,0,0,0,0,0,0,0,0,0
2014 CSSForbLNorthLower31_S,CSSForbLNorthLower31_S,CSS,2014,North,Lower,L,31,S,Forb,1,8.333333333,8.333333333,8.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.42244743,124.7953364,81.68740981,2.89,0.000895,0.584330769,0.586803143,74.63799237,0.052698468,0,0,0,0,0,0,0,0,0,0
2014 CSSForbLNorthLower33_W,CSSForbLNorthLower33_W,CSS,2014,North,Lower,L,33,W,Forb,3,37.5,0,0,0,0,0,0,0,12.5,20.83333333,0,0,4.166666667,0,0,0,0,0,0,0,0,0,0,0,17.7202702,84.99216445,89.24902151,3.555925926,0.000933611,0.38454709,0.568429464,160.4132146,0.059811826,1.888375531,0.376547234,0.912289165,0.807625432,0.840068159,0.089193093,0.250388787,0.194750615,0.362976805,0.627401027
2014 CSSForbLNorthUpper11_S,CSSForbLNorthUpper11_S,CSS,2014,North,Upper,L,11,S,Forb,1,41.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.66666667,0,0,0,0,22.26831616,34.61914018,122.016163,3.883333333,0.0008525,0.327223077,0.443037396,375.2583842,0.03241023,0,0,0,0,0,0,0,0,0,0
2014 CSSForbLNorthUpper11_W,CSSForbLNorthUpper11_W,CSS,2014,North,Upper,L,11,W,Forb,2,33.33333333,12.5,0,0,0,0,0,0,0,4.166666667,0,0,0,0,0,0,0,0,0,29.16666667,0,0,0,0,21.41751977,38.62354824,113.8082322,3.7425,0.000792125,0.328501859,0.457709291,353.0188848,0.035320991,0.771802483,0.190697363,0.273205264,0.317378213,0.216559732,0.015035029,0.010708499,0.353964526,0.34428242,0.304767832
2014 CSSForbLNorthUpper13_S,CSSForbLNorthUpper13_S,CSS,2014,North,Upper,L,13,S,Forb,2,20.83333333,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.333333333,0,0,0,0,22.26831616,34.61914018,122.016163,3.883333333,0.0008525,0.327223077,0.443037396,375.2583842,0.03241023,0,0,0,0,0,0,0,0,0,0
2014 CSSForbLNorthUpper21_S,CSSForbLNorthUpper21_S,CSS,2014,North,Upper,L,21,S,Forb,1,4.166666667,4.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.166666667,0,0,0,0,22.26831616,34.61914018,122.016163,3.883333333,0.0008525,0.327223077,0.443037396,375.2583842,0.03241023,0,0,0,0,0,0,0,0,0,0
2014 CSSForbLNorthUpper23_S,CSSForbLNorthUpper23_S,CSS,2014,North,Upper,L,23,S,Forb,1,20.83333333,4.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.83333333,0,0,0,0,22.26831616,34.61914018,122.016163,3.883333333,0.0008525,0.327223077,0.443037396,375.2583842,0.03241023,0,0,0,0,0,0,0,0,0,0
2014 CSSForbLNorthUpper23_W,CSSForbLNorthUpper23_W,CSS,2014,North,Upper,L,23,W,Forb,1,41.66666667,4.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.66666667,0,0,0,0,22.26831616,34.61914018,122.016163,3.883333333,0.0008525,0.327223077,0.443037396,375.2583842,0.03241023,0,0,0,0,0,0,0,0,0,0
2014 CSSForbLNorthUpper31_W,CSSForbLNorthUpper31_W,CSS,2014,North,Upper,L,31,W,Forb,1,8.333333333,4.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.333333333,0,0,0,0,22.26831616,34.61914018,122.016163,3.883333333,0.0008525,0.327223077,0.443037396,375.2583842,0.03241023,0,0,0,0,0,0,0,0,0,0
2014 CSSForbLNorthUpper33_S,CSSForbLNorthUpper33_S,CSS,2014,North,Upper,L,33,S,Forb,1,20.83333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.83333333,0,0,0,0,22.26831616,34.61914018,122.016163,3.883333333,0.0008525,0.327223077,0.443037396,375.2583842,0.03241023,0,0,0,0,0,0,0,0,0,0
2014 CSSForbLNorthUpper43_S,CSSForbLNorthUpper43_S,CSS,2014,North,Upper,L,43,S,Forb,1,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,22.26831616,34.61914018,122.016163,3.883333333,0.0008525,0.327223077,0.443037396,375.2583842,0.03241023,0,0,0,0,0,0,0,0,0,0
2014 CSSForbLNorthUpper43_W,CSSForbLNorthUpper43_W,CSS,2014,North,Upper,L,43,W,Forb,2,8.333333333,0,0,0,4.166666667,0,0,0,0,4.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.23748616,83.58474985,74.37549231,2.683333334,0.0002305,0.363376667,0.592656926,175.7006577,0.055727173,1.068264049,0.541068298,0.660052529,0.39822366,0.064437046,0.01977989,0.124046609,0.444518008,0.191444892,0.001846168
2014 CSSForbLSouthEast11_S,CSSForbLSouthEast11_S,CSS,2014,South,East,L,11,S,Forb,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,22.26831616,34.61914018,122.016163,3.883333333,0.0008525,0.327223077,0.443037396,375.2583842,0.03241023,0,0,0,0,0,0,0,0,0,0
2014 CSSForbLSouthEast11_W,CSSForbLSouthEast11_W,CSS,2014,South,East,L,11,W,Forb,1,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,22.26831616,34.61914018,122.016163,3.883333333,0.0008525,0.327223077,0.443037396,375.2583842,0.03241023,0,0,0,0,0,0,0,0,0,0
2014 CSSForbLSouthEast21_S,CSSForbLSouthEast21_S,CSS,2014,South,East,L,21,S,Forb,2,25,4.166666667,0,0,4.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.83333333,0,0,0,0,19.72576801,45.60179932,117.0798472,3.671111111,0.000725667,0.337569231,0.473348046,338.3918079,0.03630153,1.368288453,0.542748881,0.713623169,0.181784586,0.310794844,0.030080929,0.082512877,0.696433211,0.543542298,0.388032419
2014 CSSForbLSouthEast21_W,CSSForbLSouthEast21_W,CSS,2014,South,East,L,21,W,Forb,2,16.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,4.166666667,0,24.56650478,40.78855278,125.1641275,4.1325,0.000863625,0.341353975,0.473077858,334.9009973,0.03461988,1.079875534,0.441527674,0.360784409,0.104334144,0.328409264,0.002374654,0.101427344,0.621202712,0.535508153,0.19830758
2014 CSSForbLSouthEast51_S,CSSForbLSouthEast51_S,CSS,2014,South,East,L,51,S,Forb,2,8.333333333,0,0,0,0,0,0,4.166666667,0,0,0,0,0,0,0,0,0,0,0,4.166666667,0,0,0,0,26.23687101,42.4465783,145.4711712,4.031666667,0.00076925,0.366358205,0.558164574,268.4411249,0.040866588,2.083293407,0.508292133,0.305163319,0.51825197,0.130338571,0.011846589,0.187266808,1.587133052,0.944916038,0.505950381
2014 CSSForbLSouthEast51_W,CSSForbLSouthEast51_W,CSS,2014,South,East,L,51,W,Forb,1,4.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.166666667,0,0,0,0,22.26831616,34.61914018,122.016163,3.883333333,0.0008525,0.327223077,0.443037396,375.2583842,0.03241023,0,0,0,0,0,0,0,0,0,0
2014 CSSForbLSouthWest11_S,CSSForbLSouthWest11_S,CSS,2014,South,West,L,11,S,Forb,2,25,0,0,0,0,0,0,4.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.20542585,50.27401641,168.9261794,4.18,0.000686,0.405493333,0.673291752,161.6238655,0.049322946,0,0,0,0,0,0,0,0,0,0
2014 CSSForbLSouthWest11_W,CSSForbLSouthWest11_W,CSS,2014,South,West,L,11,W,Forb,2,12.5,8.333333333,0,0,0,0,0,4.166666667,0,0,0,0,0,0,0,0,0,0,0,8.333333333,0,0,0,0,24.91401939,39.83743226,137.6528351,3.982222222,0.000797,0.353313162,0.519788848,304.046878,0.038047802,1.851816362,0.451815229,0.271256284,0.460668418,0.115856508,0.010530301,0.166459385,1.410784935,0.839925367,0.449733672
2014 CSSForbLSouthWest21_S,CSSForbLSouthWest21_S,CSS,2014,South,West,L,21,S,Forb,3,16.66666667,8.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.166666667,0,4.166666667,0,0,0,0,21.80502628,49.29005974,159.1238915,4.606666667,0.0005305,0.397664872,0.490422987,255.1877826,0.039237252,1.801214779,0.059338125,0.571965749,0.81991672,0.635583593,0.045821041,0.337073386,0.653253542,1.062156415,0.408465959
2014 CSSForbLSouthWest21_W,CSSForbLSouthWest21_W,CSS,2014,South,West,L,21,W,Forb,1,4.166666667,0,0,0,0,0,0,0,0,4.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.46194504,66.6544047,56.35271621,2.756666667,0.0003695,0.337453333,0.560412557,197.3423886,0.055696316,0,0,0,0,0,0,0,0,0,0
2014 CSSForbLSouthWest42_S,CSSForbLSouthWest42_S,CSS,2014,South,West,L,42,S,Forb,1,4.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.166666667,0,0,0,0,22.26831616,34.61914018,122.016163,3.883333333,0.0008525,0.327223077,0.443037396,375.2583842,0.03241023,0,0,0,0,0,0,0,0,0,0
2014 CSSForbLSouthWest51_S,CSSForbLSouthWest51_S,CSS,2014,South,West,L,51,S,Forb,1,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,22.26831616,34.61914018,122.016163,3.883333333,0.0008525,0.327223077,0.443037396,375.2583842,0.03241023,0,0,0,0,0,0,0,0,0,0
2014 CSSForbLSouthWest61_S,CSSForbLSouthWest61_S,CSS,2014,South,West,L,61,S,Forb,1,4.166666667,0,0,0,0,0,0,4.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.20542585,50.27401641,168.9261794,4.18,0.000686,0.405493333,0.673291752,161.6238655,0.049322946,0,0,0,0,0,0,0,0,0,0
2014 CSSForbLSouthWest72_W,CSSForbLSouthWest72_W,CSS,2014,South,West,L,72,W,Forb,2,8.333333333,0,0,0,0,0,0,0,0,4.166666667,0,0,0,0,0,0,0,0,0,4.166666667,0,0,0,0,18.8651306,50.63677244,89.18443961,3.32,0.000611,0.332338205,0.501724977,286.3003864,0.044053273,1.764119962,0.435879688,0.624469175,0.725435915,0.494993673,0.034365781,0.02447657,0.809061773,0.786931245,0.696612187
2014 CSSForbLSouthWest82_S,CSSForbLSouthWest82_S,CSS,2014,South,West,L,82,S,Forb,2,16.66666667,0,0,0,0,0,0,0,0,0,0,0,4.166666667,0,0,0,0,0,0,12.5,0,0,0,0,24.43873712,43.80935514,130.2821223,3.725,0.001164375,0.350367308,0.490278047,299.1212881,0.051057673,2.321427743,0.41698097,0.537439541,0.273961725,0.208688161,0.06657036,0.166122347,0.976883129,1.01027442,1.673536167
2014 CSSForbLSouthWest82_W,CSSForbLSouthWest82_W,CSS,2014,South,West,L,82,W,Forb,1,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,22.26831616,34.61914018,122.016163,3.883333333,0.0008525,0.327223077,0.443037396,375.2583842,0.03241023,0,0,0,0,0,0,0,0,0,0
2014 CSSForbMNorthLower11_W,CSSForbMNorthLower11_W,CSS,2014,North,Lower,M,11,W,Forb,2,8.333333333,0,0,0,0,0,0,0,0,4.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.46194504,66.6544047,56.35271621,2.756666667,0.0003695,0.337453333,0.560412557,197.3423886,0.055696316,0,0,0,0,0,0,0,0,0,0
2014 CSSForbMNorthLower13_S,CSSForbMNorthLower13_S,CSS,2014,North,Lower,M,13,S,Forb,1,4.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.166666667,0,0,0,0,22.26831616,34.61914018,122.016163,3.883333333,0.0008525,0.327223077,0.443037396,375.2583842,0.03241023,0,0,0,0,0,0,0,0,0,0
2014 CSSForbMNorthLower23_S,CSSForbMNorthLower23_S,CSS,2014,North,Lower,M,23,S,Forb,1,20.83333333,4.166666667,0,0,0,0,0,0,0,20.83333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.46194504,66.6544047,56.35271621,2.756666667,0.0003695,0.337453333,0.560412557,197.3423886,0.055696316,0,0,0,0,0,0,0,0,0,0
2014 CSSForbMNorthLower31_S,CSSForbMNorthLower31_S,CSS,2014,North,Lower,M,31,S,Forb,1,20.83333333,0,0,0,0,0,0,0,0,20.83333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.46194504,66.6544047,56.35271621,2.756666667,0.0003695,0.337453333,0.560412557,197.3423886,0.055696316,0,0,0,0,0,0,0,0,0,0
2014 CSSForbMNorthLower31_W,CSSForbMNorthLower31_W,CSS,2014,North,Lower,M,31,W,Forb,1,4.166666667,0,0,0,0,0,0,0,0,4.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.46194504,66.6544047,56.35271621,2.756666667,0.0003695,0.337453333,0.560412557,197.3423886,0.055696316,0,0,0,0,0,0,0,0,0,0
2014 CSSForbMNorthLower33_S,CSSForbMNorthLower33_S,CSS,2014,North,Lower,M,33,S,Forb,1,8.333333333,0,8.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.42244743,124.7953364,81.68740981,2.89,0.000895,0.584330769,0.586803143,74.63799237,0.052698468,0,0,0,0,0,0,0,0,0,0
2014 CSSForbMNorthLower33_W,CSSForbMNorthLower33_W,CSS,2014,North,Lower,M,33,W,Forb,1,20.83333333,0,0,0,0,0,0,0,0,20.83333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.46194504,66.6544047,56.35271621,2.756666667,0.0003695,0.337453333,0.560412557,197.3423886,0.055696316,0,0,0,0,0,0,0,0,0,0
2014 CSSForbMNorthUpper11_S,CSSForbMNorthUpper11_S,CSS,2014,North,Upper,M,11,S,Forb,1,29.16666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.16666667,0,0,0,0,22.26831616,34.61914018,122.016163,3.883333333,0.0008525,0.327223077,0.443037396,375.2583842,0.03241023,0,0,0,0,0,0,0,0,0,0
2014 CSSForbMNorthUpper11_W,CSSForbMNorthUpper11_W,CSS,2014,North,Upper,M,11,W,Forb,1,33.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333333,0,0,0,0,22.26831616,34.61914018,122.016163,3.883333333,0.0008525,0.327223077,0.443037396,375.2583842,0.03241023,0,0,0,0,0,0,0,0,0,0
2014 CSSForbMNorthUpper13_S,CSSForbMNorthUpper13_S,CSS,2014,North,Upper,M,13,S,Forb,1,8.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.333333333,0,0,0,0,22.26831616,34.61914018,122.016163,3.883333333,0.0008525,0.327223077,0.443037396,375.2583842,0.03241023,0,0,0,0,0,0,0,0,0,0
2014 CSSForbMNorthUpper21_S,CSSForbMNorthUpper21_S,CSS,2014,North,Upper,M,21,S,Forb,1,16.66666667,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.66666667,0,0,0,0,22.26831616,34.61914018,122.016163,3.883333333,0.0008525,0.327223077,0.443037396,375.2583842,0.03241023,0,0,0,0,0,0,0,0,0,0
